path,label 
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust152.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust153.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust154.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust155.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust156.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust157.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust158.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust159.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust160.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust161.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust162.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust163.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust164.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust165.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust166.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust167.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust168.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust169.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust170.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust171.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust172.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust173.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust174.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust175.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust176.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust177.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust178.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust179.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust180.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust181.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust182.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust183.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust184.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust185.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust186.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust187.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust188.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust189.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust190.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust191.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust192.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust193.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust194.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust195.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust196.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust197.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust198.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust199.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust200.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust201.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust202.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust203.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust204.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust205.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust206.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust207.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust208.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust209.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust210.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust211.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust212.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust213.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust214.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust215.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust216.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust217.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust218.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust219.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust220.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust221.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust222.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust223.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust224.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust225.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust226.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust227.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust228.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust229.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust230.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust231.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust232.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust233.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust234.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust235.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust236.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust237.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust238.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust239.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust240.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust241.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust242.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust243.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust244.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust245.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust246.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust247.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust248.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust249.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust250.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust251.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\disgust\disgust252.wav,1
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear001.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear002.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear003.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear004.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear005.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear006.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear007.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear008.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear009.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear010.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear011.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear012.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear013.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear014.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear015.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear016.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear017.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear018.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear019.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear020.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear021.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear022.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear023.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear024.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear025.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear026.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear027.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear028.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear029.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear030.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear031.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear032.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear033.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear034.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear035.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear036.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear037.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear038.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear039.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear040.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear041.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear042.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear043.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear044.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear045.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear046.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear047.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear048.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear049.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear050.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear051.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear052.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear053.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear054.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear055.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear056.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear057.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear058.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear059.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear060.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear061.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear062.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear063.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear064.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear065.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear066.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear067.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear068.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear069.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear070.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear071.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear072.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear073.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear074.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear075.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear076.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear077.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear078.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear079.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear080.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear081.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear082.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear083.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear084.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear085.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear086.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear087.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear088.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear089.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear090.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear091.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear092.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear093.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear094.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear095.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear096.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear097.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear098.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear099.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear100.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear101.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear102.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear103.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear104.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear105.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear106.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear107.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear108.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear109.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear110.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear111.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear112.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear113.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear114.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear115.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear116.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear117.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear118.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear119.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear120.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear121.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear122.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear123.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear124.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear125.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear126.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear127.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear128.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear129.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear130.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear131.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear132.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear133.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear134.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear135.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear136.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear137.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear138.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear139.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear140.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear141.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear142.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear143.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear144.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear145.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear146.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear147.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear148.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear149.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear150.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear151.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear152.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear153.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear154.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear155.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear156.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear157.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear158.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear159.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear160.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear161.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear162.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear163.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear164.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear165.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear166.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear167.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear168.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear169.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear170.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear171.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear172.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear173.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear174.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear175.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear176.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear177.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear178.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear179.wav,2
C:\Users\Dhairya Hindoriya\OneDrive\Desktop\SER\Dataset\fear\fear180.wav,2
